Year of Unloading,Month of Unloading,Date of Unloading,Commodity,Sub Commodity,Load Country,Load Port,Unload Country,Unload Port,Consignor,Consignee, Quantity , Quantity Unit ,Mode,Country,State/City,Company Name,Grade,Size,Prices
2014,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,313917,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2014,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,126580,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2014,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,252629.97,MT,Production,India,Odisha,O.M.C.,-,-,-
2014,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,369089.59,MT,Production,India,Odisha,Others,-,-,-
2014,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1053555.92,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2014,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,441695,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2014,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,508199.87,MT,Production,India,Odisha,Seerajudin,-,-,-
2014,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,772013,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2014,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2914000,MT,Production,India,Others,NMDC,-,-,-
2014,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,4788978.65,MT,Production,India,Others,Others,-,-,-
2014,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,164798,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2014,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,303931,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2014,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,149600,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2014,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,90029.785,MT,Production,India,Odisha,O.M.C.,-,-,-
2014,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,292114.484,MT,Production,India,Odisha,Others,-,-,-
2014,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,641646.442,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2014,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,419195,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2014,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,249539,MT,Production,India,Odisha,Seerajudin,-,-,-
2014,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,587933,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2014,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2030000,MT,Production,India,Others,NMDC,-,-,-
2014,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,7671210,MT,Production,India,Others,Others,-,-,-
2014,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,151745,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2014,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,344997,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2014,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,103980,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2014,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,64045.18,MT,Production,India,Odisha,O.M.C.,-,-,-
2014,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,384765.014,MT,Production,India,Odisha,Others,-,-,-
2014,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,789256.17,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2014,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,435174,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2014,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,715804,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2014,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2220000,MT,Production,India,Others,NMDC,-,-,-
2014,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,5590233.636,MT,Production,India,Others,Others,-,-,-
2014,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,160134,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2014,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,340178,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2014,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,148310,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2014,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,85663.025,MT,Production,India,Odisha,O.M.C.,-,-,-
2014,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,286931.33,MT,Production,India,Odisha,Others,-,-,-
2014,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,577844.558,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2014,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,214205,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2014,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,965661,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2014,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2340000,MT,Production,India,Others,NMDC,-,-,-
2014,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,4381175,MT,Production,India,Others,Others,-,-,-
2014,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,80260,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2014,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,345535,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2014,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,131258,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2014,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,167377.76,MT,Production,India,Odisha,O.M.C.,-,-,-
2014,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,355584.072,MT,Production,India,Odisha,Others,-,-,-
2014,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,588099.914,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2014,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,509865,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2014,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,900920,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2014,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2270000,MT,Production,India,Others,NMDC,-,-,-
2014,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,4451000,MT,Production,India,Others,Others,-,-,-
2014,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,103378,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2014,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,392493,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2014,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,178802,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2014,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,180951.17,MT,Production,India,Odisha,O.M.C.,-,-,-
2014,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,374459.24,MT,Production,India,Odisha,Others,-,-,-
2014,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1238821,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2014,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,521325.3,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2014,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,362340.85,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2014,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2400000,MT,Production,India,Others,NMDC,-,-,-
2014,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2847000,MT,Production,India,Others,Others,-,-,-
2014,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,78045,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2014,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,368238,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2014,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,174329,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2014,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,195396.91,MT,Production,India,Odisha,O.M.C.,-,-,-
2014,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,396730.116,MT,Production,India,Odisha,Others,-,-,-
2014,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1285956.98,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2014,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,515355.7,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2014,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,623281,MT,Production,India,Odisha,Seerajudin,-,-,-
2014,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,432656.65,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2014,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,3400000,MT,Production,India,Others,NMDC,-,-,-
2014,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1730000,MT,Production,India,Others,Others,-,-,-
2015,January,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,72598,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2015,January,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,335603,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2015,January,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,162643,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2015,January,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,159148.35,MT,Production,India,Odisha,O.M.C.,-,-,-
2015,January,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,350673.68,MT,Production,India,Odisha,Others,-,-,-
2015,January,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,761873.925,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2015,January,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,446730,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2015,January,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1076099.1,MT,Production,India,Odisha,Seerajudin,-,-,-
2015,January,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,772489.65,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2015,January,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2560000,MT,Production,India,Others,NMDC,-,-,-
2015,January,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,4302000,MT,Production,India,Others,Others,-,-,-
2015,February,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,98856.1,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2015,February,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,343338,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2015,February,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,109953,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2015,February,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,249989.495,MT,Production,India,Odisha,O.M.C.,-,-,-
2015,February,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,422434.383,MT,Production,India,Odisha,Others,-,-,-
2015,February,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,192033.456,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2015,February,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,466469,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2015,February,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1165146.81,MT,Production,India,Odisha,Seerajudin,-,-,-
2015,February,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,876388.99,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2015,February,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2750000,MT,Production,India,Others,NMDC,-,-,-
2015,February,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,5525000,MT,Production,India,Others,Others,-,-,-
2015,March,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,22087.607,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2015,March,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,39946,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2015,March,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,104115,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2015,March,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,346023.175,MT,Production,India,Odisha,O.M.C.,-,-,-
2015,March,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,468854.143,MT,Production,India,Odisha,Others,-,-,-
2015,March,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,441268.284,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2015,March,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,545163,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2015,March,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1685000,MT,Production,India,Odisha,Seerajudin,-,-,-
2015,March,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,782511.85,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2015,March,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2620000,MT,Production,India,Others,NMDC,-,-,-
2015,March,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,5144670,MT,Production,India,Others,Others,-,-,-
2015,April,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,176096.794,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2015,April,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,382798,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2015,April,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,186343,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2015,April,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,303102.515,MT,Production,India,Odisha,O.M.C.,-,-,-
2015,April,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,379673.75,MT,Production,India,Odisha,Others,-,-,-
2015,April,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1264419.525,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2015,April,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,538761,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2015,April,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1396768.18,MT,Production,India,Odisha,Seerajudin,-,-,-
2015,April,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,546173,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2015,April,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1840000,MT,Production,India,Others,NMDC,-,-,-
2015,April,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,5186000,MT,Production,India,Others,Others,-,-,-
2015,May,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,183805.198,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2015,May,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,370264,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2015,May,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,211282,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2015,May,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,27000,MT,Production,India,Odisha,K.N.Ram,-,-,-
2015,May,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,396510.62,MT,Production,India,Odisha,O.M.C.,-,-,-
2015,May,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,288210.766,MT,Production,India,Odisha,Others,-,-,-
2015,May,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1619298.69,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2015,May,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,323233,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2015,May,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1216091.9,MT,Production,India,Odisha,Seerajudin,-,-,-
2015,May,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,772280.45,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2015,May,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2300000,MT,Production,India,Others,NMDC,-,-,-
2015,May,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,5292000,MT,Production,India,Others,Others,-,-,-
2015,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,179525,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2015,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,322763,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2015,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,133912,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2015,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,166300,MT,Production,India,Odisha,K.N.Ram,-,-,-
2015,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,22400,MT,Production,India,Odisha,KJS Ahluwalia,-,-,-
2015,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,115808.57,MT,Production,India,Odisha,O.M.C.,-,-,-
2015,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,466003.978,MT,Production,India,Odisha,Others,-,-,-
2015,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1160564.216,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2015,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,595379,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2015,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1005185.5,MT,Production,India,Odisha,Seerajudin,-,-,-
2015,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,505796.8,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2015,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1790000,MT,Production,India,Others,NMDC,-,-,-
2015,June,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,4136000,MT,Production,India,Others,Others,-,-,-
2015,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,184146.122,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2015,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,355439.73,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2015,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,112047,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2015,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,156000,MT,Production,India,Odisha,K.N.Ram,-,-,-
2015,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,331000,MT,Production,India,Odisha,KJS Ahluwalia,-,-,-
2015,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,87938.9,MT,Production,India,Odisha,O.M.C.,-,-,-
2015,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,556123.904,MT,Production,India,Odisha,Others,-,-,-
2015,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1176105.069,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2015,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,576508,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2015,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,645533.8,MT,Production,India,Odisha,Seerajudin,-,-,-
2015,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,858088.26,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2015,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2500000,MT,Production,India,Others,NMDC,-,-,-
2015,July,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,4361000,MT,Production,India,Others,Others,-,-,-
2015,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,211761.049,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2015,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,381773,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2015,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,74228,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2015,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,240000,MT,Production,India,Odisha,K.N.Ram,-,-,-
2015,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,331500,MT,Production,India,Odisha,KJS Ahluwalia,-,-,-
2015,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,46569.13,MT,Production,India,Odisha,O.M.C.,-,-,-
2015,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,652678.647,MT,Production,India,Odisha,Others,-,-,-
2015,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1089209.97,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2015,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,514185,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2015,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,487796.5,MT,Production,India,Odisha,Seerajudin,-,-,-
2015,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,997961.25,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2015,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2090000,MT,Production,India,Others,NMDC,-,-,-
2015,August,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2882337.454,MT,Production,India,Others,Others,-,-,-
2015,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,235725.097,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2015,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,349452.7,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2015,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,175907,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2015,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,248000,MT,Production,India,Odisha,K.N.Ram,-,-,-
2015,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,513680,MT,Production,India,Odisha,KJS Ahluwalia,-,-,-
2015,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,97928.49,MT,Production,India,Odisha,O.M.C.,-,-,-
2015,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,923680.044,MT,Production,India,Odisha,Others,-,-,-
2015,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1290940.832,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2015,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,529579,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2015,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1166947.8,MT,Production,India,Odisha,Seerajudin,-,-,-
2015,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,961319.36,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2015,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1850000,MT,Production,India,Others,NMDC,-,-,-
2015,September,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2456839.677,MT,Production,India,Others,Others,-,-,-
2015,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,286302.676,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2015,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,410618,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2015,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,246108,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2015,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,233000,MT,Production,India,Odisha,K.N.Ram,-,-,-
2015,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,612342,MT,Production,India,Odisha,KJS Ahluwalia,-,-,-
2015,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,335802.8,MT,Production,India,Odisha,O.M.C.,-,-,-
2015,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,955225.671,MT,Production,India,Odisha,Others,-,-,-
2015,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2157427.177,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2015,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,645711,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2015,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1240039.3,MT,Production,India,Odisha,Seerajudin,-,-,-
2015,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,691150.5,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2015,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2720000,MT,Production,India,Others,NMDC,-,-,-
2015,October,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2366272.876,MT,Production,India,Others,Others,-,-,-
2015,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,185998.262,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2015,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,248831,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
2015,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,254382,MT,Production,India,Odisha,Jindal Steel & Power,-,-,-
2015,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,177000,MT,Production,India,Odisha,K.N.Ram,-,-,-
2015,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,386267,MT,Production,India,Odisha,KJS Ahluwalia,-,-,-
2015,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,432279.3,MT,Production,India,Odisha,O.M.C.,-,-,-
2015,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,835551.98,MT,Production,India,Odisha,Others,-,-,-
2015,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,1555376.438,MT,Production,India,Odisha,Rungta Mines (Odisha),-,-,-
2015,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,591680,MT,Production,India,Odisha,SAIL (Odisha),-,-,-
2015,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,378668.3,MT,Production,India,Odisha,Seerajudin,-,-,-
2015,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,796600.6,MT,Production,India,Odisha,Tata Steel (Odisha),-,-,-
2015,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,2410000,MT,Production,India,Others,NMDC,-,-,-
2015,November,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,4747365.12,MT,Production,India,Others,Others,-,-,-
2015,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,95624.34,MT,Production,India,Odisha,A.M.T.C.,-,-,-
2015,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,186976.365,MT,Production,India,Odisha,Essel Mining & Industries,-,-,-
2015,December,-,Iron Ore,Fines/Lumps,-,-,-,-,-,-,352403,MT,Production,India,Odisha,Indrani Patnaik,-,-,-
